cgpa,backlogs,internship_count,aptitude_score,communication_score,internship_quality_score,placement_status,college_tier_Tier 1,college_tier_Tier 2,college_tier_Tier 3,country_Canada,country_Germany,country_India,country_UK,country_USA,university_ranking_band_100-300,university_ranking_band_300+,university_ranking_band_Top 100,specialization_AI/ML,specialization_Cloud,specialization_Core CS,specialization_Cybersecurity,specialization_Data Science,industry_Consulting,industry_Finance,industry_Healthcare,industry_Manufacturing,industry_Other,industry_Tech
-0.4757170076369325,0.6795764349082173,0.7179502926957327,0.053029030347944726,-0.12069181534844745,-0.8392062017103851,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.255673076002488,1.5693251632267504,1.7457492871433835,1.1393069798935498,1.3992162000827746,-1.6554398151224718,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.971740754502838,1.5693251632267504,1.7457492871433835,-1.6124165623000626,-0.537893708429849,-0.963448695196169,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.7770707628028504,0.6795764349082173,1.7457492871433835,-0.09814750345475513,0.6063309869911438,-0.04392984630709291,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5755081549701041,0.6795764349082173,-1.3376476961995691,0.5403211222937989,0.8943870361002935,-0.7333106172522357,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.0411388293973622,-0.2101722934103157,-1.3376476961995691,-0.3235469915453228,-1.1047251295441582,1.3261204440973178,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3303787037697608,0.6795764349082173,-0.3098487017519182,0.12378777957354205,-0.3854037741547371,0.677367427930938,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9328221737044428,-1.0999210217288486,0.7179502926957327,0.35650120648584,-0.6121879155533013,0.9153426656214723,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.5203364297472954,-0.2101722934103157,0.7179502926957327,1.5770368684847533,-1.2737101682993426,-0.3456972819251187,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.22772837641308852,-1.0999210217288486,-1.3376476961995691,-0.21037967387743745,-0.5183379007571428,-1.4904021936426581,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0753978407345033,-1.0999210217288486,-1.3376476961995691,0.3602242097277975,-0.5577469615076888,-0.7871129521849292,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.4668495155352939,1.5693251632267504,-0.3098487017519182,0.004623604692086801,-1.319781938238479,-0.1676228799728188,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5570037837893499,-0.2101722934103157,0.7179502926957327,1.8834799745341986,0.5694979797492532,0.3044156663942002,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.1839278502949107,-0.2101722934103157,-0.3098487017519182,0.6080388874221894,0.4399930350599679,-0.6428625987118687,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3938871523157054,-0.2101722934103157,-0.3098487017519182,0.6257886108116977,0.8776492533735657,0.4745664049515175,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6151435585685933,-1.0999210217288486,0.7179502926957327,-0.6383269241460345,-1.0676093092816195,1.0534374796192474,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.2958531645492803,-1.0999210217288486,1.7457492871433835,0.4262083567933891,-1.2198784191457286,-0.8126588843642673,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6162472419492211,-0.2101722934103157,0.7179502926957327,1.082372279285926,1.521349663953733,-1.042279656398927,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.919912673507492,0.6795764349082173,-1.3376476961995691,-2.342602407083687,1.4940727406742922,2.282107319629277,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.008340839271986927,-0.2101722934103157,0.7179502926957327,-0.790228147072625,-0.7678107341347726,-1.144789262385965,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0875215014013089,-1.0999210217288486,0.7179502926957327,1.6000695185061329,-0.9999721684591495,0.6812012868882019,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.256116950303483,-1.0999210217288486,1.7457492871433835,1.58103036474208,0.3590997336324622,1.3010625018591484,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-2.019684063315715,0.6795764349082173,0.7179502926957327,0.22829690867275035,-0.7765663507366454,0.08069419437883994,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.3670538596176984,-0.2101722934103157,0.7179502926957327,0.8166227509643472,0.6889654058544166,-1.5474943959271283,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.20906176967771403,-1.0999210217288486,0.7179502926957327,0.5187467276424512,-0.9956444499020043,-0.6582008954083001,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.76880352692709,-1.0999210217288486,-1.3376476961995691,0.0281551313181373,0.35427436677924,0.36437563301793935,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1827151473745076,0.6795764349082173,0.7179502926957327,-0.3032347565315348,-0.32440012410003766,-0.6504274993588344,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.113912568003536,-0.2101722934103157,-1.3376476961995691,-0.4266153687989027,0.8354995731818187,-1.323493512980819,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3055782147370255,-0.2101722934103157,-0.3098487017519182,-1.592342311620881,2.3735248620841727,2.0956018397053655,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.5224240104186046,0.6795764349082173,-1.3376476961995691,0.8447792875006072,-1.4132640747953655,-0.26388650450803747,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7383408410713072,0.6795764349082173,-1.3376476961995691,0.7540601777110086,-0.6033157721977056,1.0383094030716638,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.4704555464575701,0.6795764349082173,-0.3098487017519182,-0.8204807811060951,-0.4284007088041681,1.8497558569123744,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0981298037958465,-0.2101722934103157,0.7179502926957327,-0.1929058200565625,-0.47826656784278254,-0.3618174139619214,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3607331889181485,-0.2101722934103157,-1.3376476961995691,-1.5295314996487772,0.15946117370888002,-0.03489959496073358,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.8164696646652863,0.6795764349082173,-1.3376476961995691,0.7674225065790755,0.6079998347064227,-0.21172938138175118,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.340544734853488,-0.2101722934103157,-0.3098487017519182,-0.3479453309397938,-0.4785198789009698,0.5248770772098589,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.39236894027483254,1.5693251632267504,-1.3376476961995691,-0.7278722813309677,-0.026321137671967768,1.0632013071210582,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6377674851941008,-1.0999210217288486,-1.3376476961995691,0.17461287977797027,-1.2963471023419106,0.8225459100261784,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0711323447237306,0.6795764349082173,-0.3098487017519182,0.7041229996844258,-1.1445710584410616,-0.1623646670918159,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9680736970737364,0.6795764349082173,-0.3098487017519182,-0.7460435290782497,0.44570535288218693,0.13837257578020185,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.31395842653557265,-1.0999210217288486,0.7179502926957327,-0.7415132859303083,-0.12685897894760037,0.6664135766932773,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3479646104188843,1.5693251632267504,-1.3376476961995691,-0.1581205885522572,-0.46913811034133196,2.3868303698728774,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0138209816386043,0.6795764349082173,-0.3098487017519182,0.05791648984656466,-0.6531644156239036,0.4188757694416323,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.4896116987554324,-0.2101722934103157,-0.3098487017519182,-0.72752234741399,1.9576588747621588,1.3311432331475175,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.18626766788962884,-1.0999210217288486,0.7179502926957327,-0.6105873793014526,-0.0866377513358379,0.8134643350022693,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1377737906502046,-0.2101722934103157,-0.3098487017519182,1.0149660756689092,-1.4669071965092069,-0.7342973751136016,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.2306549187232718,0.6795764349082173,1.7457492871433835,-0.24559153722730567,0.29903078268644784,-1.0927712389063131,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8453427468884098,-0.2101722934103157,0.7179502926957327,2.0445886804758886,0.07471099711138604,-1.023729119421441,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4072639848522377,-1.0999210217288486,-0.3098487017519182,-0.34168635775182243,1.3311876722836877,0.33748940975723374,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.06881312180515867,-0.2101722934103157,0.7179502926957327,0.12866988154373069,-0.27836197020351633,0.5469620826656735,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0427459613162835,-1.0999210217288486,-1.3376476961995691,0.6632402845561921,-0.3902469959522483,0.7738919564237957,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.37935427300997904,-1.0999210217288486,0.7179502926957327,-0.4157086027855865,-1.2103563704040403,-1.0947830307825308,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6611141343295961,-1.0999210217288486,-0.3098487017519182,-2.21618613087734,-0.7939072503891784,1.1386509779533105,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3791058022095511,1.5693251632267504,0.7179502926957327,1.4474524727065723,-1.2693155795815132,-0.5063264625306071,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.5951482340317908,-1.0999210217288486,1.7457492871433835,-0.14397046315596157,-0.14253501273645566,0.3691767631695763,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.031417364623790196,-0.2101722934103157,1.7457492871433835,-0.3208467068477947,0.7637148486245594,-0.6598484610417195,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.6226462997059108,-0.2101722934103157,-0.3098487017519182,-0.1113362286973453,-1.0679817337294117,-0.9475228789623071,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.701862578511627,0.6795764349082173,-0.3098487017519182,0.8955776904308266,1.6692481600452482,-1.7030099881503062,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8550334207347557,-0.2101722934103157,-1.3376476961995691,0.43982406855875766,1.6401597198938351,0.8477606443832804,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.09557032097498483,-0.2101722934103157,0.7179502926957327,-1.161907952609134,1.3046035318844371,-0.000895624017202438,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.30341167068859276,-0.2101722934103157,-0.3098487017519182,0.010378957977228435,-0.5547753612757002,-1.1651624004550938,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.10044187357256594,-1.0999210217288486,-1.3376476961995691,0.011718999839132363,-1.1994969702495506,-0.6172054568029753,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-2.0485170846653284,1.5693251632267504,0.7179502926957327,-0.8044982532480021,-0.013131235840952837,1.1136004693853816,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.22141954911078227,-1.0999210217288486,0.7179502926957327,-1.2281111828392741,1.3167319267422013,0.85203021890348,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.37467934507568285,-1.0999210217288486,1.7457492871433835,-0.9235048998071084,1.694260817929698,0.6742912389860284,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.5329917562230677,-0.2101722934103157,-1.3376476961995691,-0.5394167859600051,1.3264715439371555,2.369132363282563,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5300168636948039,-1.0999210217288486,-0.3098487017519182,-0.8868737955808715,1.9593498257752064,1.4318943793232972,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.8299587839319693,-0.2101722934103157,0.7179502926957327,0.7326281642188749,1.1335620480804416,-0.09851501785002698,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5129507219018361,0.6795764349082173,-1.3376476961995691,1.6117485595030367,-0.775858746671406,-0.6343584617526075,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34536816057311054,0.6795764349082173,0.7179502926957327,-0.259525024829355,-1.2206084679855693,1.2685124664642486,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.5418916069352214,-0.2101722934103157,-0.3098487017519182,-1.2130638151360913,1.3128720614347646,-0.6411916923652801,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.536063270562676,0.6795764349082173,0.7179502926957327,-0.621152559901512,-0.484737958672374,-1.2676452472520363,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.10593668564631649,-1.0999210217288486,-1.3376476961995691,0.49431338935267144,0.31824140294864645,-2.260677677167549,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.006689783370193,0.6795764349082173,1.7457492871433835,1.1462265652141266,-1.0317728513951898,-1.141595480531803,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7199539656675771,-0.2101722934103157,0.7179502926957327,-0.9669792535765919,0.33494158709956734,-0.6045036061586005,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.39963008524767996,-1.0999210217288486,1.7457492871433835,-0.8571628148061587,0.3515776424467259,0.9332648521528012,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.5069144373737227,1.5693251632267504,-0.3098487017519182,0.9630322497337567,0.6487193451750018,0.030468103465583166,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.31164463894461936,0.6795764349082173,-0.3098487017519182,-1.0829365138575682,0.5628846402041081,0.6660780656566626,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.275405433140701,0.6795764349082173,-0.3098487017519182,0.7018512017535272,-0.08770461969982701,-0.7521596728959016,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.010893046705495872,0.6795764349082173,-1.3376476961995691,-0.7031245189721362,0.267088734476307,-1.3259113039439194,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2368342532715225,1.5693251632267504,-1.3376476961995691,2.0445886804758886,-1.2080813399689638,-0.2759902444048116,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.4571580549474248,-0.2101722934103157,1.7457492871433835,0.31897364472701406,0.8244950010703825,0.7655703324196257,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
